2025-11-06 18:27:14,010 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:27:14,011 - INFO - URL: https://www.youtube.com/watch?v=1aA1WGON49E
2025-11-06 18:27:14,011 - INFO - Starting video extraction...
2025-11-06 18:29:39,708 - INFO - Downloading:  58.0% | Speed:  257.14KiB/s | ETA: 00:12
2025-11-06 18:29:40,566 - INFO - Downloading:  61.3% | Speed:  258.97KiB/s | ETA: 00:11
2025-11-06 18:29:41,611 - INFO - Downloading:  65.1% | Speed:  260.51KiB/s | ETA: 00:10
2025-11-06 18:29:42,575 - INFO - Downloading:  68.9% | Speed:  262.12KiB/s | ETA: 00:09
2025-11-06 18:29:43,558 - INFO - Downloading:  72.7% | Speed:  263.81KiB/s | ETA: 00:07
2025-11-06 18:29:44,534 - INFO - Downloading:  76.6% | Speed:  265.67KiB/s | ETA: 00:06
2025-11-06 18:29:45,599 - INFO - Downloading:  80.6% | Speed:  266.65KiB/s | ETA: 00:05
2025-11-06 18:29:46,561 - INFO - Downloading:  84.3% | Speed:  267.91KiB/s | ETA: 00:04
2025-11-06 18:29:47,594 - INFO - Downloading:  88.2% | Speed:  268.79KiB/s | ETA: 00:03
2025-11-06 18:29:48,711 - INFO - Downloading:  92.0% | Speed:  268.38KiB/s | ETA: 00:02
2025-11-06 18:29:49,583 - INFO - Downloading:  95.4% | Speed:  269.30KiB/s | ETA: 00:01
2025-11-06 18:29:50,488 - INFO - Downloading:  99.3% | Speed:  271.18KiB/s | ETA: 00:00
2025-11-06 18:29:50,705 - INFO - Downloading: 100.0% | Speed:  271.12KiB/s | ETA: 00:00
2025-11-06 18:29:50,706 - INFO - Download finished: downloads/Video by personalbrandlaunch.mp4
2025-11-06 18:29:50,707 - INFO - Processing file...
2025-11-06 18:29:50,722 - INFO - SUCCESS: Video saved as 'Video by personalbrandlaunch.mp4'
2025-11-06 18:29:50,722 - INFO - File size: Unknown bytes
2025-11-06 18:29:50,722 - INFO - Duration: 66.34 seconds
2025-11-06 18:29:50,722 - INFO - ==========================================

2025-11-06 18:30:42,633 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:30:42,633 - INFO - URL: https://www.instagram.com/p/DQmGhjuDWyC/
2025-11-06 18:30:42,634 - INFO - Starting video extraction...
2025-11-06 18:30:43,322 - INFO - Download finished: downloads/Video by personalbrandlaunch.mp4
2025-11-06 18:30:43,322 - INFO - Processing file...
2025-11-06 18:30:43,327 - INFO - SUCCESS: Video saved as 'Video by personalbrandlaunch.mp4'
2025-11-06 18:30:43,327 - INFO - File size: Unknown bytes
2025-11-06 18:30:43,327 - INFO - Duration: 66.34 seconds
2025-11-06 18:30:43,327 - INFO - ==========================================

2025-11-06 18:32:46,104 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:32:46,105 - INFO - URL: https://www.instagram.com/p/DQmGhjuDWyC/
2025-11-06 18:32:46,105 - INFO - Starting video extraction...
